StockCode,Description,TotalRevenue,TotalQuantity,TransactionCount,RevenueContribution,CumulativeRevenueShare,ABC_Class
90206C,CRYSTAL DIAMANTE STAR BROOCH,103.95,21,11,5.9828012101091475e-06,0.9977192849836612,C
84705B,FAIRY CAKES PHOTO FRAME,103.75,83,2,5.9712902890699765e-06,0.9977252562739504,C
10138,ASSORTED COLOUR JUMBO PEN,103.74,247,16,5.970714743018017e-06,0.9977312269886934,C
35607A,PINK FLUFFY CHRISTMAS DECORATION,103.55,545,28,5.9597793680308055e-06,0.9977371867680614,C
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",103.35000000000001,13,4,5.9482684469916346e-06,0.9977431350365085,C
84679,CLASSICAL ROSE TABLE LAMP,103.3,14,4,5.945390716731841e-06,0.9977490804272252,C
85185F,LION SOCK PUPPET,103.25000000000001,35,17,5.9425129864720495e-06,0.9977550229402117,C
84247H,PACK/12 DECOUPAGE CARD,103.25000000000001,35,14,5.9425129864720495e-06,0.9977609654531981,C
90129F,RED GLASS TASSLE BAG CHARM,103.25000000000001,35,14,5.9425129864720495e-06,0.9977669079661846,C
90129A,PINK GLASS TASSLE BAG CHARM ,103.25,35,15,5.942512986472049e-06,0.9977728504791711,C
72133,COLUMBIAN CANDLE RECTANGLE,102.87,99,27,5.920642236497624e-06,0.9977787711214076,C
35096B,RED VICTORIAN FABRIC HEART BOX,102.63,288,21,5.906829131250618e-06,0.9977846779505388,C
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,102.3,22,10,5.887836111535986e-06,0.9977905657866504,C
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,102.0,12,7,5.87056972997723e-06,0.9977964363563804,C
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,101.75,77,8,5.856181078678266e-06,0.997802292537459,C
84873A,FUNKY FLOWER PICNIC BAG FOR 4,101.69999999999999,6,5,5.853303348418473e-06,0.9978081458408075,C
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",101.6,238,20,5.8475478878988875e-06,0.9978139933886954,C
90040C,MURANO STYLE GLASS BRACELET GOLD,101.5,29,10,5.8417924273793025e-06,0.9978198351811227,C
35910A,MULTICOLOUR EASTER RABBIT ,101.39999999999999,52,12,5.836036966859717e-06,0.9978256712180896,C
22871,NUMBER TILE COTTAGE GARDEN 3 ,101.39999999999999,52,10,5.836036966859717e-06,0.9978315072550565,C
22876,NUMBER TILE COTTAGE GARDEN 8,101.39999999999999,52,11,5.836036966859717e-06,0.9978373432920234,C
84921,CREAM AND PINK FLOWERS PONY ,101.25,27,14,5.827403776080338e-06,0.9978431706957995,C
16248B,BLUE HOLE PUNCH,101.25,81,12,5.827403776080338e-06,0.9978489980995756,C
90060F,FIRE POLISHED GLASS NECKL GREEN,101.15,17,7,5.821648315560753e-06,0.9978548197478911,C
21089,SET/6 GREEN SPRING PAPER CUPS,100.98,316,36,5.811864032677458e-06,0.9978606316119238,C
85050,FRENCH ENAMEL SOAP DISH WITH LID,100.8,48,1,5.801504203742204e-06,0.9978664331161275,C
84549,CROCHET WHITE RABBIT KEYRING ,100.8,64,9,5.801504203742204e-06,0.9978722346203313,C
72821,CUPID SCENTED CANDLE IN GLASS,100.65,61,14,5.792871012962826e-06,0.9978780274913442,C
22884,NUMBER TILE VINTAGE FONT 5,100.53999999999999,78,18,5.786540006391281e-06,0.9978838140313506,C
22883,NUMBER TILE VINTAGE FONT 4,100.53999999999999,78,11,5.786540006391281e-06,0.997889600571357,C
75172,PAINTED SEA SHELL METAL WINDCHIME,100.31,97,11,5.773302447196235e-06,0.9978953738738042,C
90190B,GOLD/AMBER DROP EARRINGS W LEAF,100.30000000000001,34,6,5.772726901144277e-06,0.9979011466007054,C
72753C,S/3 FLWR FAIRY ROSE CANDLES,99.9,42,5,5.749705059065935e-06,0.9979068963057645,C
23466,TUSCAN VILLA DOVECOTE,99.0,12,4,5.697905914389664e-06,0.9979125942116789,C
23465,TUSCAN VILLA FEEDING STATION,99.0,12,7,5.697905914389664e-06,0.9979182921175933,C
22736,"RIBBON REEL, MAKING SNOWMEN ",99.0,60,5,5.697905914389664e-06,0.9979239900235077,C
23191,BUNDLE OF 3 RETRO EXERCISE BOOKS,99.0,60,5,5.697905914389664e-06,0.9979296879294222,C
84575A,PINK DOG CANNISTER,98.8,24,13,5.686394993350493e-06,0.9979353743244155,C
22873,NUMBER TILE COTTAGE GARDEN 5,97.5,50,15,5.6115740065958815e-06,0.9979409858984221,C
16161G,WRAP BAD HAIR DAY,97.5,975,33,5.6115740065958815e-06,0.9979465974724286,C
20957,PORCELAIN HANGING BELL SMALL,97.15,67,12,5.591429894777333e-06,0.9979521889023234,C
22812,PACK 3 BOXES CHRISTMAS PANETTONE,95.67,39,12,5.506249079087467e-06,0.9979576951514025,C
84951A,S/4 PISTACHIO LOVEBIRD COASTERS,95.39999999999999,68,5,5.490709335684585e-06,0.9979631858607382,C
17084J,LOVE POTION MASALA INCENSE,95.34,454,19,5.487256059372834e-06,0.9979686731167976,C
90199A,5 STRAND GLASS NECKLACE BLACK,95.25,15,9,5.4820761449052074e-06,0.9979741551929425,C
90199D,5 STRAND GLASS NECKLACE AMBER,95.25,15,9,5.4820761449052074e-06,0.9979796372690874,C
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,95.2,16,8,5.479198414645415e-06,0.9979851164675021,C
48103,DOOR MAT KISS MY.......,95.15,13,8,5.476320684385622e-06,0.9979905927881865,C
84967A,PINK KASHMIRI OCCASIONAL TABLE,94.95,2,2,5.4648097633464506e-06,0.9979960575979498,C
72606A,BROWN ANTIQUE CUBE CANDLE,94.92,226,18,5.4630831251905756e-06,0.9980015206810751,C
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,94.8,88,6,5.456176572567072e-06,0.9980069768576476,C
90214E,"LETTER ""E"" BLING KEY RING",94.75,95,33,5.45329884230728e-06,0.9980124301564899,C
72740A,LARGE STRAWBERRY CHOCOLATE CANDLE,94.7,56,5,5.450421112047487e-06,0.9980178805776019,C
20861,GOLD COSMETIC BAG PINK STAR,94.5,45,15,5.438910191008316e-06,0.9980233194877929,C
21241,GREEN POLKADOT CUP,94.35,111,10,5.430277000228938e-06,0.998028749764793,C
90137,PINK COMBO MINI CRYSTALS NECKLACE,94.05000000000001,19,8,5.413010618670182e-06,0.9980341627754117,C
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,93.75,25,10,5.395744237111425e-06,0.9980395585196488,C
47593A,CAROUSEL DESIGN BABY BIB,93.75,75,14,5.395744237111425e-06,0.9980449542638858,C
90002C,FLOWER BURST SILVER RING MIDN'T BLU,93.75,25,11,5.395744237111425e-06,0.9980503500081229,C
23402,HOME SWEEET HOME 3 PEG HANGER ,93.75,25,4,5.395744237111425e-06,0.99805574575236,C
22432,WATERING CAN GREEN DINOSAUR,93.6,48,6,5.387111046332046e-06,0.9980611328634064,C
17084A,TRANQUILITY MASALA INCENSE,92.82,442,18,5.342218454279279e-06,0.9980664750818606,C
35610A,PINK CHRISTMAS FLOCK DROPLET ,92.82,138,8,5.342218454279279e-06,0.9980718173003149,C
22886,NUMBER TILE VINTAGE FONT 7,92.74,74,13,5.337614085863611e-06,0.9980771549144007,C
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,92.72,244,20,5.336462993759694e-06,0.9980824913773945,C
47592B,SCOTTIES DESIGN CHILD'S OVERALL,92.4,44,17,5.3180455200970205e-06,0.9980878094229145,C
84867A,PINK BABY GIRLS PHOTO ALBUM,92.25,15,3,5.309412329317642e-06,0.9980931188352439,C
21343,GOLD JEWELERY BOX,92.0,20,3,5.295023678018678e-06,0.9980984138589218,C
20697,LITTLE GREEN MONSTER SOFT TOY,91.49999999999999,38,19,5.26624637542075e-06,0.9981036801052973,C
90177D,DROP DIAMANTE EARRINGS PURPLE,91.45000000000002,31,10,5.263368645160958e-06,0.9981089434739424,C
20664,TROPICAL HOLIDAY PURSE ,91.45000000000002,31,16,5.263368645160958e-06,0.9981142068425876,C
23075,DOUBLE CERAMIC PARLOUR HOOK,91.30000000000001,22,5,5.25473545438158e-06,0.998119461578042,C
90040D,MURANO STYLE GLASS BRACELET PINK,91.0,26,10,5.237469072822823e-06,0.9981246990471148,C
22880,NUMBER TILE VINTAGE FONT 1,90.78999999999999,73,13,5.225382605731693e-06,0.9981299244297205,C
22878,"NUMBER TILE COTTAGE GARDEN, No",90.3,43,3,5.197180849185724e-06,0.9981351216105697,C
90163A,PINK ROSEBUD & PEARL NECKLACE,90.0,12,5,5.179914467626967e-06,0.9981403015250373,C
90150,BLUE SHELL+SILVER NECKLACE,90.0,12,7,5.179914467626967e-06,0.9981454814395049,C
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,90.0,24,9,5.179914467626967e-06,0.9981506613539725,C
90214J,"LETTER ""J"" BLING KEY RING",89.73,81,30,5.164374724224087e-06,0.9981558257286967,C
17013C,ORIGAMI LAVENDER INCENSE IN TUBE,89.46000000000001,213,2,5.148834980821206e-06,0.9981609745636775,C
79191D,RETRO PLASTIC DAISY TRAY,89.25,105,31,5.136748513730076e-06,0.9981661113121912,C
90023,FILIGREE DIAMANTE EARRINGS,89.25,21,11,5.136748513730076e-06,0.998171248060705,C
84765,SILVER ROCOCO CANDELABRA,89.25,7,4,5.136748513730076e-06,0.9981763848092188,C
90042C,FRESHWATER PEARL BRACELET IVORY,89.25,35,8,5.136748513730076e-06,0.9981815215577325,C
84437A,S/6 PINK EASTER DECS IN BOX,89.25,105,17,5.136748513730076e-06,0.9981866583062463,C
90156,RESIN BRACELET W PASTEL BEADS,89.10000000000001,18,7,5.128115322950698e-06,0.9981917864215692,C
90133,TEAL/FUSCHIA COL BEAD NECKLACE,89.1,18,7,5.1281153229506975e-06,0.9981969145368922,C
84388,WISE MAN STAR SHAPE EGG PAN,89.03999999999999,70,22,5.124662046638946e-06,0.9982020391989388,C
20660,VIP LUGGAGE TAG ,88.75,71,26,5.107971211132149e-06,0.9982071471701499,C
21337,SILVER WASHBAG,88.50000000000001,30,9,5.093582559833185e-06,0.9982122407527098,C
84984D,ORIENTAL RED C/COVER ,88.2,20,5,5.0763161782744285e-06,0.998217317068888,C
35638A,PINK AND BLACK STRING CURTAIN,88.04999999999998,39,6,5.067682987495049e-06,0.9982223847518755,C
84721,MANHATTAN CANVAS ART PICTURE,87.8,20,2,5.053294336196086e-06,0.9982274380462117,C
90214M,"LETTER ""M"" BLING KEY RING",87.23,79,29,5.020488211234449e-06,0.998232458534423,C
35822B,"ACRYLIC BEAD CHAIN, BLUE",87.02,229,1,5.0084017441433186e-06,0.9982374669361671,C
90094,NECKLACE+BRACELET SET FRUIT SALAD ,86.69999999999999,34,21,4.989984270480645e-06,0.9982424569204376,C
71406C,BLACK ORANGE SQUEEZER,86.52,206,31,4.9796244415453916e-06,0.9982474365448791,C
84424A,FOUR PICTURE WHITE GLASS FRAME,86.25,23,10,4.9640846981425106e-06,0.9982524006295773,C
84465,15 PINK FLUFFY CHICKS IN BOX,85.55000000000001,29,20,4.923796474505413e-06,0.9982573244260519,C
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,85.55000000000001,29,10,4.923796474505413e-06,0.9982622482225264,C
90162A,ANT SILVER TURQUOISE BOUDICCA RING,85.55000000000001,29,10,4.923796474505413e-06,0.998267172019001,C
90164A,PINK ROSEBUD PEARL BRACELET,85.35,21,7,4.912285553466241e-06,0.9982720843045544,C
22844,"DOG FOOD CONTAINER , VINTAGE",85.0,10,3,4.892141441647691e-06,0.998276976445996,C
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,85.0,10,8,4.892141441647691e-06,0.9982818685874376,C
22887,NUMBER TILE VINTAGE FONT 8,84.94,70,13,4.8886881653359405e-06,0.9982867572756029,C
17027A,INCENSE BAZAAR CANNABIS,84.84,228,2,4.882932704816355e-06,0.9982916402083077,C
46775B,BERRIES CHUNKY KNITTED THROW ,84.75,5,4,4.877752790348728e-06,0.9982965179610981,C
46775A,BUBBLE GUM CHUNKY KNITTED THROW ,84.75,5,4,4.877752790348728e-06,0.9983013957138884,C
35271S,GOLD PRINT PAPER BAG,84.17999999999999,414,18,4.84494666538709e-06,0.9983062406605538,C
90088,CRYSTAL KEY+LOCK PHONE CHARM,84.14999999999999,99,12,4.843220027231214e-06,0.9983110838805811,C
23456,MEDIUM PARLOUR FRAME ,84.1,22,2,4.840342296971422e-06,0.9983159242228781,C
72783,BLACK SIL'T SQU CANDLE PLATE ,84.0,40,7,4.8345868364518365e-06,0.9983207588097145,C
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,83.30000000000001,14,9,4.794298612814739e-06,0.9983255531083273,C
23442,12 HANGING EGGS HAND PAINTED,83.2,40,7,4.788543152295153e-06,0.9983303416514796,C
37342,SPOTTY COFFEE CUP & SAUCER,82.60000000000001,28,6,4.75401038917764e-06,0.9983350956618687,C
90039D,FIRE POLISHED GLASS BRACELET GREEN,82.5,22,5,4.748254928658054e-06,0.9983398439167974,C
90069,RUBY GLASS CLUSTER NECKLACE,82.5,11,5,4.748254928658054e-06,0.9983445921717261,C
35838B,S/6 SILVER ORNAMENETAL CANDLE,82.45,97,22,4.745377198398261e-06,0.9983493375489245,C
35913B,WHITE/PINK CHICK EASTER DECORATION,82.45,97,19,4.745377198398261e-06,0.9983540829261229,C
21699,SET 5 MINI CHOCOLATE FRIDGE MAGNETS,82.44,108,3,4.744801652346302e-06,0.9983588277277753,C
16051,TEATIME PENCIL W STAMP ASST,82.2,938,3,4.730988547099297e-06,0.9983635587163224,C
35609A,PINK FEATHER CHRISTMAS DECORATION,82.19,427,18,4.730413001047339e-06,0.9983682891293235,C
22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",81.6,96,8,4.696455783981783e-06,0.9983729855851075,C
22579,WOODEN TREE CHRISTMAS SCANDISPOT,81.6,96,3,4.696455783981783e-06,0.9983776820408914,C
72779,SET/6 BLACK ROSE T-LIGHT CANDLES,81.12,48,15,4.668829573487774e-06,0.9983823508704649,C
16011, ANIMAL STICKERS,80.85,385,12,4.653289830084892e-06,0.998387004160295,C
90121B,VINTAGE ROSE BEAD BRACELET BLUE,80.75,19,9,4.647534369565307e-06,0.9983916516946646,C
90164B,WHITE  ROSEBUD PEARL BRACELET,80.7,30,8,4.644656639305514e-06,0.9983962963513039,C
22531,MAGIC SLATE CIRCUS PARADE  ,80.64,192,4,4.641203362993763e-06,0.9984009375546669,C
22530,MAGIC SLATE DOLLY GIRL ,80.64,192,4,4.641203362993763e-06,0.9984055787580298,C
17011E,ORIGAMI OPIUM SCENT INCENSE+FLOWER,80.60000000000001,124,1,4.638901178785929e-06,0.9984102176592086,C
90040A,MURANO STYLE GLASS BRACELET RED,80.5,23,10,4.633145718266343e-06,0.9984148508049269,C
90166,PINK & WHITE ROSEBUD RING,80.15,19,11,4.613001606447794e-06,0.9984194638065333,C
23370,SET 36 COLOUR PENCILS DOILEY,80.0,64,3,4.6043684156684155e-06,0.998424068174949,C
47592A,CAROUSEL CHILDRENS OVERALL,79.8,38,4,4.5928574946292445e-06,0.9984286610324437,C
84795E,RIO PINK STRIPE HAMMOCK,79.5,10,5,4.575591113070488e-06,0.9984332366235568,C
22649,STRAWBERRY CAKE TEAPOT,79.2,16,4,4.558324731511732e-06,0.9984377949482883,C
23464,VINTAGE ZINC WATERING CAN SMALL,79.2,16,6,4.558324731511732e-06,0.9984423532730199,C
90115,SUMMER BUTTERFLIES BAG CHARM,79.05,31,11,4.549691540732353e-06,0.9984469029645606,C
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,79.05,31,11,4.549691540732353e-06,0.9984514526561014,C
37471,MULTICOLOUR POLKADOT PLATE,78.60000000000001,696,2,4.523791968394219e-06,0.9984559764480697,C
35931,PINK STAR CHRISTMAS DECORATION,78.11999999999999,156,15,4.496165757900208e-06,0.9984604726138276,C
84596I,WRAP SWEETS LIGHT PINK SMALL BOWL,78.11,71,9,4.495590211848249e-06,0.9984649682040395,C
35265,COLOURFUL FLOWER FRUIT BOWL,78.05,20,15,4.4921369355364975e-06,0.9984694603409751,C
71495A,CD WALL TIDY BLUE OFFICE,77.94000000000001,213,9,4.485805928964955e-06,0.998473946146904,C
84914A,PINK ROSE PICNIC RUG,77.85,3,2,4.4806260144973266e-06,0.9984784267729185,C
23497,CLASSIC CROME BICYCLE BELL ,77.4,60,2,4.454726442159192e-06,0.9984828814993607,C
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,77.35000000000001,13,7,4.4518487118993996e-06,0.9984873333480726,C
21450,DISTRESSED CANDLE STICK WHITE,77.35,13,3,4.451848711899399e-06,0.9984917851967845,C
90092,BLUE CRYSTAL BOOT PHONE CHARM,77.35,91,7,4.451848711899399e-06,0.9984962370454964,C
22888,NUMBER TILE VINTAGE FONT 9 ,77.14,66,10,4.439762244808269e-06,0.9985006768077412,C
90183A,AMBER DROP EARRINGS W LONG BEADS,76.70000000000002,26,6,4.414438218522094e-06,0.9985050912459598,C
90202D,PINK ENAMEL FLOWER HAIR TIE,76.70000000000002,26,5,4.414438218522094e-06,0.9985095056841783,C
90162D,ANT SILVER PURPLE BOUDICCA RING,76.7,26,11,4.414438218522093e-06,0.9985139201223968,C
84923,PINK BUTTERFLY HANDBAG W BOBBLES,76.5,9,5,4.402927297482922e-06,0.9985183230496943,C
90024B,NEW BAROQUE B'FLY NECKLACE RED,76.5,9,6,4.402927297482922e-06,0.9985227259769919,C
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,76.5,9,5,4.402927297482922e-06,0.9985271289042894,C
84617, NEW BAROQUE BLACK BOXES,76.5,6,3,4.402927297482922e-06,0.9985315318315869,C
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",75.88,168,7,4.367243442261492e-06,0.9985358990750292,C
23467,VINTAGE ZINC PLANTER  ,75.66999999999999,23,5,4.355156975170362e-06,0.9985402542320043,C
62043B,BLUE CHECK BAG W HANDLE 34X20CM,75.16000000000001,54,10,4.325804126520477e-06,0.9985445800361309,C
23061,VINTAGE ENGRAVED HEART,75.0,60,4,4.31659538968914e-06,0.9985488966315206,C
84030C,KNITTED RAINBOW HOT WATER BOTTLE,75.0,20,5,4.31659538968914e-06,0.9985532132269103,C
90176D,DIAMANTE NECKLACE PURPLE,75.0,10,6,4.31659538968914e-06,0.9985575298223,C
37399,"ASS RETROSPOOF MUGS,SPORTS",75.0,143,6,4.31659538968914e-06,0.9985618464176896,C
16161E,WRAP BOUDOIR ,75.0,750,9,4.31659538968914e-06,0.9985661630130793,C
90013B,BLACK VINTAGE EARRINGS,75.0,20,5,4.31659538968914e-06,0.998570479608469,C
84757,ENCHANTED GARDEN WROUGHT IRON TABLE,74.75,5,4,4.302206738390176e-06,0.9985747818152074,C
23068,ALUMINIUM HEART,74.7,30,6,4.299329008130384e-06,0.9985790811442156,C
23044,PAPER LANTERN 9 POINT HOLLY STAR 23,74.7,18,5,4.299329008130384e-06,0.9985833804732237,C
90116,FRUIT SALAD BAG CHARM,74.36,44,11,4.2797604423637926e-06,0.9985876602336661,C
46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,74.35,59,19,4.279184896311833e-06,0.9985919394185624,C
22068, BLACK PIRATE TREASURE CHEST,74.25,45,13,4.273429435792248e-06,0.9985962128479982,C
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,73.94999999999999,29,17,4.2561630542334914e-06,0.9986004690110524,C
35610C,WHITE CHRISTMAS FLOCK DROPLET ,73.91,91,6,4.253860870025657e-06,0.9986047228719224,C
90067A,PINK VINTAGE VICTORIAN EARRINGS,73.75000000000001,25,8,4.244652133194321e-06,0.9986089675240556,C
84593,CROCHET ROSE DES CLOTHES HANGER,73.75,25,7,4.2446521331943205e-06,0.9986132121761888,C
15030,FAN BLACK FRAME ,73.66,254,26,4.239472218726694e-06,0.9986174516484075,C
79331,PINK FLOCK GLASS CANDLEHOLDER,73.60000000000001,60,9,4.236018942414943e-06,0.9986216876673499,C
20622,VIP PASSPORT COVER ,73.5,35,11,4.230263481895357e-06,0.9986259179308318,C
90112,PINK DOLLY HAIR CLIPS,73.5,70,15,4.230263481895357e-06,0.9986301481943136,C
22416,SET OF 36 SPACEBOY PAPER DOILIES,72.5,50,7,4.172708876699501e-06,0.9986343209031903,C
35916C,PINK FELT HANGING HEART W FLOWER,72.25,85,9,4.158320225400538e-06,0.9986384792234156,C
84753A,PINK EAU DE COLOGNE BOTTLE,72.25,85,15,4.158320225400538e-06,0.998642637543641,C
84454,WOBBLING METAL CHICKEN EASTER,72.25,85,13,4.158320225400538e-06,0.9986467958638664,C
84427B,BLACK GLASS TV DOUBLE P/FRAME 15X10,72.25,17,5,4.158320225400538e-06,0.9986509541840918,C
37471,MULTICOLOUR DOTS PLATE,71.80000000000001,688,2,4.132420653062403e-06,0.9986550866047449,C
35937,CERISE+GOLD CHRISTMAS STOCKING DEC,71.44,188,17,4.111700995191895e-06,0.9986591983057401,C
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,71.4,34,6,4.109398810984061e-06,0.9986633077045511,C
84925C,FAIRY CAKES  WALL THERMOMETER,71.39999999999999,28,10,4.1093988109840606e-06,0.9986674171033622,C
37509,NEW ENGLAND MUG W GIFT BOX,71.39999999999999,28,14,4.1093988109840606e-06,0.9986715265021732,C
22879,NUMBER TILE VINTAGE FONT 0,71.29,63,9,4.103067804412517e-06,0.9986756295699776,C
16256C,HEARTS PENCIL/RUBBER+5 MINI PENCILS,70.98,169,10,4.085225876801802e-06,0.9986797147958544,C
84086B,YELLOW/BLUE RETRO RADIO,70.80000000000001,24,12,4.0748660478665485e-06,0.9986837896619023,C
22346,PARTY PIZZA DISH GREEN RETROSPOT,70.55,83,14,4.060477396567584e-06,0.9986878501392988,C
37479P,CUBIC MUG FLOCK PINK ON BROWN,70.35,125,22,4.048966475528412e-06,0.9986918991057744,C
90005A,JADE GREEN ENAMEL HAIR COMB,70.2,36,7,4.040333284749035e-06,0.9986959394390591,C
16020C,CLEAR STATIONERY BOX SET ,69.69999999999999,82,24,4.011555982151106e-06,0.9986999509950413,C
84918,CREAM C/COVER W YELLOW/GREEN FLOWER,69.5,10,3,4.000045061111936e-06,0.9987039510401023,C
81952V,ROUND PURPLE CLOCK WITH SUCKER,69.35,365,24,3.9914118703325575e-06,0.9987079424519727,C
72140F,HAPPY ANNIVERSARY CANDLE LETTERS,69.18,175,14,3.981627587449263e-06,0.9987119240795601,C
23040,PAPER LANTERN 9 POINT SNOW STAR,69.0,12,4,3.971267758514008e-06,0.9987158953473186,C
81952V,ROUND PURPLE CLOCK W/SUCKER,68.9,86,10,3.965512297994423e-06,0.9987198608596166,C
90042A,FRESHWATER PEARL BRACELET GOLD,68.85,27,7,3.96263456773463e-06,0.9987238234941843,C
90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,68.7,46,5,3.954001376955252e-06,0.9987277774955613,C
84251G,"GREETING CARD, OVERCROWDED POOL.",68.39999999999999,360,34,3.936734995396495e-06,0.9987317142305567,C
79144C,PAINTED LIGHTBULB RAINBOW DESIGN,68.22,171,23,3.926375166461242e-06,0.9987356406057232,C
71215,METAL BASE FOR CANDLES,68.1,177,12,3.919468613837738e-06,0.9987395600743371,C
84425A,WHITE GLASS TV TRIPLE FRAME,68.0,16,8,3.913713153318153e-06,0.9987434737874904,C
81950B,FLOWER BLUE CLOCK W/SUCKER,68.0,80,15,3.913713153318153e-06,0.9987473875006437,C
84857A,SILVER MONTE CARLO HANDBAG,68.0,8,3,3.913713153318153e-06,0.9987513012137971,C
90026A,GLASS BEAD HOOP NECKLACE BLACK,68.0,8,6,3.913713153318153e-06,0.9987552149269504,C
90018B,GOLD M.O.P ORBIT DROP EARRINGS,68.0,16,10,3.913713153318153e-06,0.9987591286401037,C
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,68.0,16,7,3.913713153318153e-06,0.9987630423532571,C
84510E,SET OF 4 GREEN CAROUSEL COASTERS,67.8,128,13,3.902202232278982e-06,0.9987669445554893,C
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,67.74000000000001,22,10,3.8987489559672314e-06,0.9987708433044453,C
84548,CROCHET BEAR RED/BLUE  KEYRING,67.64999999999999,41,12,3.893569041499604e-06,0.9987747368734868,C
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,67.6,40,10,3.8906913112398105e-06,0.9987786275647981,C
90038A,GLASS AND PAINTED BEADS BRACELET TO,67.5,18,4,3.8849358507202254e-06,0.9987825125006488,C
47341B,BLUE TABLE RUN FLOWER,67.5,48,14,3.8849358507202254e-06,0.9987863974364994,C
90002B,FLOWER BURST SILVER RING ROSE,67.5,18,7,3.8849358507202254e-06,0.9987902823723501,C
84926B,SCOTTS ROSES TILE COASTER,67.5,54,10,3.8849358507202254e-06,0.9987941673082008,C
90072,RUBY DROP CHANDELIER EARRINGS,67.5,18,5,3.8849358507202254e-06,0.9987980522440515,C
47420,ASSORTED COLOUR SUCTION CUP HOOK,67.26,354,29,3.871122745473221e-06,0.998801923366797,C
35819P,"ACRYLIC HANGING JEWEL,PINK",66.55,95,7,3.830258975784163e-06,0.9988057536257727,C
40002,WHITE BAMBOO RIBS LAMPSHADE,66.3,78,1,3.8158703244852e-06,0.9988095694960972,C
71143,SILVER BOOK MARK WITH BEADS,66.3,78,13,3.8158703244852e-06,0.9988133853664217,C
84455,SET OF 3 RABBIT CARROTS EASTER,66.3,78,16,3.8158703244852e-06,0.9988172012367462,C
72369A,PINK CLEAR GLASS CANDLE PLATE,66.25,53,8,3.8129925942254067e-06,0.9988210142293404,C
90089,PINK CRYSTAL SKULL PHONE CHARM,66.22,88,11,3.811265956069531e-06,0.9988248254952965,C
47598,NEW ENGLAND EGG WARMER,66.0,120,23,3.7986039429264428e-06,0.9988286240992394,C
85072,OCCASIONS GIFT CARD ASSORTMENT,66.0,120,1,3.7986039429264428e-06,0.9988324227031824,C
79329,PINK FLOCK GLASS CANDLEHOLDER,65.94,100,7,3.7951506666146915e-06,0.998836217853849,C
