StockCode,Description,ABC_Class,Velocity,AvgDailyQty,SafetyStock,ReorderPoint,CurrentStock,EOQ,ReorderRecommended
84877D,BLUE ROUND COMPACT MIRROR,C,Normal,6.733333333333333,288.9,336.0,353.0,222.0,0
17084P,DRAGONS BLOOD INCENSE,C,Normal,33.61538461538461,2564.7,2800.0,1260.0,495.0,1
75011,BLUE DAISY MOBILE,C,Normal,12.066666666666666,923.5,1008.0,1361.0,297.0,0
90210C,RED   ACRYLIC FACETED BANGLE,C,Normal,12.555555555555555,752.1,840.0,1260.0,303.0,0
21368,MIRRORED WALL ART LADIES,C,Normal,5.514285714285714,633.4,672.0,605.0,201.0,1
22345,PARTY PIZZA DISH BLUE RETROSPOT,C,Normal,9.181818181818182,439.7,504.0,227.0,259.0,1
84706C,PINK FLOCK TABLE CLOCK ,C,Normal,21.0,343.0,490.0,368.0,392.0,1
84706B,FAIRY CAKES TABLE CLOCK,C,Slow Moving,2.375,39.4,56.0,42.0,132.0,1
47347B,BLUE FLOWER T-LIGHT HOLDER,C,Normal,33.714285714285715,1780.0,2016.0,2419.0,496.0,0
90014B,GOLD M PEARL  ORBIT NECKLACE,C,Slow Moving,1.3076923076923077,32.8,42.0,63.0,98.0,0
35818B,"ACRYLIC JEWEL ICICLE, BLUE",C,Fast Moving,50.375,1663.4,2016.0,2419.0,606.0,0
90122B,JADE CRYSTAL+GLASS BRACELET,C,Slow Moving,2.4285714285714284,67.0,84.0,113.0,133.0,0
85205A,IVORY FELT EASTER RABBIT GARLAND,C,Normal,4.125,125.1,154.0,92.0,174.0,1
79403,FROSTED WHITE BASE ,C,Normal,8.954545454545455,441.3,504.0,832.0,256.0,0
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,C,Slow Moving,1.5555555555555556,31.1,42.0,32.0,107.0,1
90036A,FLOWER GARLAND NECKLACE RED,C,Slow Moving,1.5,31.5,42.0,57.0,105.0,0
22330,72 ROUND PINK DOILIES,C,Normal,8.214285714285714,278.5,336.0,151.0,245.0,1
37506,NEW ENGLAND MILK JUG W GIFT BOX,C,Slow Moving,1.2727272727272727,33.1,42.0,19.0,96.0,1
90119,METALIC LEAVES BAG CHARMS,C,Normal,3.7222222222222223,127.9,154.0,162.0,165.0,0
21102,"CANDLE IN JAR COLLAGE , VANILLA",C,Normal,5.416666666666667,130.1,168.0,76.0,199.0,1
21394,RED SPOTTY BEAKER ,C,Normal,5.3125,130.8,168.0,252.0,197.0,0
21530,DAIRY MAID CERAMIC TOASTRACK,C,Normal,4.0,112.0,140.0,210.0,171.0,0
84526,GIANT BLACK SUNGLASSES,C,Normal,2.8,148.4,168.0,101.0,143.0,1
90159,COTE D'AZURE NECKLACE,C,Slow Moving,2.2,68.6,84.0,38.0,127.0,1
85024C,PINK SMALL JEWELLED PHOTOFRAME,C,Slow Moving,2.4146341463414633,165.1,182.0,55.0,133.0,1
35809B,ENAMEL BLUE RIM TEA CONTAINER,C,Normal,4.2631578947368425,152.2,182.0,300.0,176.0,0
16207A,PINK STRAWBERRY HANDBAG ,C,Normal,3.0555555555555554,62.6,84.0,76.0,149.0,1
84529A,PINK KNITTED KIDS RUCKSACK,C,Slow Moving,2.4,67.2,84.0,101.0,132.0,0
72801C,S/4 ROSE PINK DINNER CANDLES,C,Normal,6.875,623.9,672.0,1008.0,224.0,0
90040B,MURANO STYLE GLASS BRACELET BLACK,C,Normal,2.875,63.9,84.0,63.0,145.0,1
22889,NUMBER TILE VINTAGE FONT No ,C,Normal,20.714285714285715,1199.0,1344.0,2016.0,389.0,0
23305,SET 4 PICNIC CUTLERY BLUEBERRY,C,Normal,10.25,264.2,336.0,101.0,274.0,1
22645,CERAMIC HEART CAKE MONEY BANK,C,Normal,24.0,840.0,1008.0,1663.0,419.0,0
85185C,COW  SOCK PUPPET,C,Slow Moving,2.4545454545454546,122.8,140.0,168.0,134.0,0
90162B,ANT SILVER LIME GREEN BOUDICCA RING,C,Normal,3.176470588235294,61.8,84.0,88.0,152.0,0
85165,CANDY PINK FRENCH BOUDOIR CLOCK,C,Slow Moving,1.4545454545454546,31.8,42.0,19.0,103.0,1
90125A,PINK BERTIE GLASS BEAD BAG CHARM,C,Normal,12.727272727272727,582.9,672.0,403.0,305.0,1
22864,MUG AND COASTER SET RED CIRCLES,C,Fast Moving,189.0,3297.0,4620.0,2079.0,1175.0,1
90019A,SILVER M.O.P ORBIT BRACELET,C,Slow Moving,1.8823529411764706,42.8,56.0,76.0,117.0,0
21193,WHITE HONEYCOMB PAPER FAN ,C,Normal,6.0,574.0,616.0,739.0,209.0,0
16012,FOOD/DRINK SPUNGE STICKERS,C,Fast Moving,42.166666666666664,3400.8,3696.0,4435.0,555.0,0
22853,ENAMEL CAT BOWL CREAM,C,Normal,17.333333333333332,214.7,336.0,151.0,356.0,1
16156L,WRAP CAROUSEL,C,Normal,28.846153846153847,848.1,1050.0,788.0,459.0,1
23545,WRAP RED DOILEY,C,Normal,31.25,481.2,700.0,735.0,478.0,0
90155,RESIN NECKLACE W PASTEL BEADS,C,Slow Moving,1.9090909090909092,56.6,70.0,116.0,118.0,0
10123G,ARMY CAMO WRAPPING TAPE,C,Fast Moving,204.1818181818182,14026.7,15456.0,11592.0,1221.0,1
16054,POPART RECT PENCIL SHARPENER ASST,C,Normal,36.515151515151516,1256.4,1512.0,1134.0,516.0,1
23143,ZINC WIRE KITCHEN ORGANISER,C,Slow Moving,2.5,108.5,126.0,170.0,135.0,0
79030D,TUMBLER BAROQUE,C,Normal,17.47826086956522,549.7,672.0,706.0,357.0,0
23468,TUSCAN VILLA BIRD TABLE ,C,Slow Moving,2.111111111111111,41.2,56.0,50.0,124.0,1
17178,FLAT PALM T-LIGHT HOLDER,C,Normal,5.782608695652174,323.5,364.0,328.0,205.0,1
84926C,FAIRY CAKES TILE COASTER,C,Normal,7.8125,141.3,196.0,176.0,239.0,1
84531B,BLUE KNITTED EGG COSY,C,Normal,5.84375,295.1,336.0,151.0,207.0,1
85123A,CREAM HANGING HEART T-LIGHT HOLDER,C,Normal,28.5,584.5,784.0,706.0,456.0,1
23416,CHAMBRE HOOK,C,Normal,8.785714285714286,288.5,350.0,210.0,253.0,1
21031,SPACE CADET BLACK,C,Normal,5.04,244.7,280.0,378.0,192.0,0
22587,"FELTCRAFT HAIRBAND, S/2, RED/BLUE",C,Normal,34.0,1778.0,2016.0,1512.0,498.0,1
82585,SWEET VALENCIA CANDLE+CUP,C,Normal,7.705882352941177,632.1,686.0,720.0,237.0,0
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,C,Normal,4.1,83.3,112.0,34.0,173.0,1
84855,BLOKEY SILVER TOOL SET,C,Normal,3.4444444444444446,101.9,126.0,76.0,159.0,1
72140E,BEST DAD CANDLE LETTERS,C,Normal,8.307692307692308,949.8,1008.0,756.0,246.0,1
84029D,LEOPARD PRINT HOT WATER BOTTLE,C,Normal,5.111111111111111,356.2,392.0,118.0,193.0,1
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,C,Slow Moving,1.8,29.4,42.0,44.0,115.0,0
90185A,AMBER DIAMANTE EXPANDABLE RING,C,Normal,4.0,56.0,84.0,25.0,171.0,1
21226,POCKET MIRROR WOODLAND,C,Normal,6.1,167.3,210.0,126.0,211.0,1
22289,HANGING METAL CHICKEN DECORATION,C,Normal,6.421052631578948,291.1,336.0,202.0,217.0,1
23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,C,Normal,14.0,238.0,336.0,302.0,320.0,1
48175,DOOR MAT CAMOUFLAGE,C,Normal,38.0,266.0,532.0,878.0,527.0,0
72801D,S/4 SKY BLUE DINNER CANDLES,C,Normal,6.826086956521739,638.2,686.0,926.0,223.0,0
84531A,PINK KNITTED EGG COSY,C,Normal,6.241379310344827,292.3,336.0,151.0,213.0,1
22536,MAGIC DRAWING SLATE FIDO,C,Fast Moving,45.0,357.0,672.0,605.0,573.0,1
16202E,BLACK PHOTO ALBUM ,C,Normal,6.230769230769231,124.4,168.0,252.0,213.0,0
79161A,ST GEORGE SET OF 10 PARTY LIGHTS,C,Normal,3.4,186.2,210.0,126.0,158.0,1
90098,NECKLACE+BRACELET PINK BUTTERFLY,C,Normal,2.5652173913043477,164.0,182.0,109.0,137.0,1
17107D,FLOWER FAIRY 5 DRAWER LINERS,C,Normal,3.4705882352941178,59.7,84.0,126.0,159.0,0
90093,CLEAR CRYSTAL STAR PHONE CHARM,C,Normal,13.333333333333334,578.7,672.0,202.0,312.0,1
21461,BLUE EASTER EGG HUNT START POST,C,Normal,4.052631578947368,139.6,168.0,76.0,172.0,1
82093,HEART SHAPE BUTTON FRAME ,C,Normal,16.666666666666668,555.3,672.0,706.0,349.0,0
17011A,ORIGAMI VANILLA INCENSE+FLOWER ,C,Fast Moving,42.333333333333336,1061.7,1358.0,611.0,556.0,1
21310,CAPIZ CHANDELIER,C,Slow Moving,1.6666666666666667,16.3,28.0,34.0,110.0,0
84452,METAL RABBIT LADDER EASTER ,C,Normal,7.333333333333333,284.7,336.0,454.0,231.0,0
23256,KIDS CUTLERY SPACEBOY ,C,Normal,4.5,80.5,112.0,67.0,181.0,1
23254,KIDS CUTLERY DOLLY GIRL ,C,Normal,4.5,80.5,112.0,101.0,181.0,1
23196,RETRO LEAVES MAGNETIC NOTEPAD,C,Normal,10.3,249.9,322.0,531.0,274.0,0
17108D,FLOWER FAIRY SUMMER BOUQUET SACHET,C,Normal,16.136363636363637,559.0,672.0,605.0,343.0,1
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,C,Slow Moving,1.9230769230769231,70.5,84.0,76.0,118.0,1
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,C,Slow Moving,1.9230769230769231,56.5,70.0,74.0,118.0,0
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,C,Slow Moving,2.4444444444444446,108.9,126.0,132.0,134.0,0
40001, WHITE BAMBOO RIBS LAMPSHADE,C,Normal,35.0,1771.0,2016.0,3024.0,505.0,0
90129C,GREEN GLASS TASSLE BAG CHARM,C,Normal,3.125,202.1,224.0,336.0,151.0,0
84720,DOT MATRIX CANVAS ART PICTURE,C,Normal,17.5,185.5,308.0,508.0,357.0,0
84510C,SET OF 4 POLKADOT COASTERS,C,Normal,3.108108108108108,118.2,140.0,168.0,151.0,0
20796,SMALL BLUE PROVENCAL CERAMIC BALL,C,Normal,6.769230769230769,176.6,224.0,168.0,222.0,1
20672,PINK TEATIME PRINT BOWL,C,Normal,6.105263157894737,293.3,336.0,252.0,211.0,1
84313A,PINK TV TRAY TABLE ,C,Slow Moving,2.125,69.1,84.0,139.0,125.0,0
47518F,ICON PLACEMAT POP ART ELVIS,C,Normal,30.0,1806.0,2016.0,2722.0,468.0,0
35610B,BLACK CHRISTMAS FLOCK DROPLET ,C,Normal,13.76923076923077,575.6,672.0,202.0,317.0,1
85095,THREE CANVAS LUGGAGE TAGS,C,Normal,8.181818181818182,278.7,336.0,353.0,244.0,0
90048,GREEN WITH METAL BAG CHARM,C,Normal,5.8,239.4,280.0,336.0,206.0,0
47591A,CAROUSEL DES CHILD'S APRON,C,Normal,2.806451612903226,204.4,224.0,269.0,143.0,0
23292,SPACE BOY CHILDRENS CUP,C,Normal,26.0,1162.0,1344.0,1008.0,436.0,1
84564,6 SEGMENT COLOURED SNACK BOWL ,C,Slow Moving,2.0,70.0,84.0,25.0,121.0,1
21353,SILVER SLEIGHBELL  WREATH,C,Normal,3.6,58.8,84.0,88.0,162.0,0
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",C,Slow Moving,1.6363636363636365,30.5,42.0,44.0,109.0,0
82587,TEXRIO TOMATOES CANDLE+CUP,C,Normal,4.37037037037037,165.4,196.0,235.0,179.0,0
90123B,TURQUOISE HEART OF GLASS BRACELET,C,Slow Moving,2.1818181818181817,40.7,56.0,42.0,126.0,1
90123C,GREEN HEART OF GLASS BRACELET,C,Normal,2.6666666666666665,37.3,56.0,92.0,140.0,0
84877A,PINK ROUND COMPACT MIRROR,C,Normal,3.2857142857142856,145.0,168.0,176.0,155.0,0
22510,DOORSTOP RUSSIAN DOLL GINGHAM,C,Slow Moving,1.7272727272727273,71.9,84.0,139.0,112.0,0
35980C,REDWHITE STRIPE SCANDINAVIAN HEART ,C,Normal,15.625,898.6,1008.0,1058.0,338.0,0
82553,POP'S GREASY SPOON METAL SIGN,C,Normal,6.142857142857143,335.0,378.0,624.0,212.0,0
23694,PAISLEY PARK CARD,C,Normal,21.75,1359.8,1512.0,2041.0,398.0,0
37422,WHITE WITH BLACK CATS BOWL,C,Normal,14.333333333333334,3091.7,3192.0,3830.0,323.0,0
90186A,AMETHYST HOOP EARRING FLORAL LEAF,C,Normal,3.2,103.6,126.0,94.0,153.0,1
90018A,SILVER M.O.P ORBIT DROP EARRINGS,C,Slow Moving,2.357142857142857,39.5,56.0,34.0,131.0,1
21003,ROSE DU SUD CUSHION COVER,C,Slow Moving,2.0,70.0,84.0,88.0,121.0,0
23091,METAL HERB GERDEN CONTAINER,C,Normal,4.8,134.4,168.0,227.0,187.0,0
90124C,GREEN MURANO TWIST NECKLACE,C,Slow Moving,1.75,29.8,42.0,57.0,113.0,0
90180B,PURPLE AMETHYST NECKLACE W TASSEL,C,Slow Moving,1.4,18.2,28.0,21.0,101.0,1
20968,GREEN FLORAL FELTCRAFT SHOULDER BAG,C,Normal,3.3636363636363638,60.5,84.0,88.0,157.0,0
84247E,PACK OF 12 CHRISTMAS FUN CARDS,C,Normal,5.875,154.9,196.0,59.0,207.0,1
22195,HEART MEASURING SPOONS LARGE,C,Normal,16.8,218.4,336.0,504.0,350.0,0
23304,SET 4 PICNIC CUTLERY CHERRY ,C,Normal,11.833333333333334,225.2,308.0,462.0,294.0,0
90086,CRYSTAL FROG PHONE CHARM,C,Normal,9.947368421052632,602.4,672.0,605.0,269.0,1
23417,BATHROOM HOOK,C,Normal,8.235294117647058,530.4,588.0,441.0,245.0,1
72754B,F FAIRY POTPOURRI CUSHIONS LAVENDER,C,Normal,24.285714285714285,334.0,504.0,529.0,421.0,0
90123D,WHITE HEART OF GLASS BRACELET,C,Normal,2.875,147.9,168.0,277.0,145.0,0
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,C,Normal,8.05,223.6,280.0,294.0,242.0,0
22869,NUMBER TILE COTTAGE GARDEN 1,C,Normal,3.5,87.5,112.0,168.0,160.0,0
35824P,"HANGING FLOWERS+MIRROR,PINK",C,Fast Moving,108.0,3276.0,4032.0,5443.0,888.0,0
10120,DOGGY RUBBER,C,Normal,11.781818181818181,757.5,840.0,504.0,293.0,1
90214A,"LETTER ""A"" BLING KEY RING",C,Normal,3.097560975609756,160.3,182.0,191.0,150.0,0
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",C,Slow Moving,1.8888888888888888,70.8,84.0,88.0,117.0,0
90002A,FLOWER BURST SILVER RING OPAL,C,Normal,2.5714285714285716,66.0,84.0,139.0,137.0,0
20952,PORCELAIN CHERUB BELL SMALL,C,Normal,16.894736842105264,3353.7,3472.0,4687.0,351.0,0
22870,NUMBER TILE COTTAGE GARDEN 2,C,Normal,4.0588235294117645,83.6,112.0,168.0,172.0,0
21157,RED RETROSPOT WASHBAG,C,Normal,3.764705882352941,127.6,154.0,69.0,166.0,1
90081C,LILY BROOCH OLIVE COLOUR,C,Slow Moving,2.076923076923077,69.5,84.0,76.0,123.0,1
84231,EASTER BUNNY WITH BASKET ON BACK,C,Normal,6.580645161290323,345.9,392.0,235.0,219.0,1
79192A,RETRO PLASTIC 70'S TRAY,C,Normal,3.7857142857142856,309.5,336.0,252.0,166.0,1
84510C,SET OF 4 POLKADOTS COASTERS,C,Normal,3.7586206896551726,253.7,280.0,378.0,166.0,0
23081,GREEN METAL BOX TOP SECRET,C,Normal,5.333333333333333,130.7,168.0,202.0,197.0,0
23066,SMALL JEWELLERY STAND,C,Normal,2.6666666666666665,65.3,84.0,38.0,140.0,1
45013,FOLDING SHOE TIDY,C,Normal,6.0,294.0,336.0,454.0,209.0,0
23465,TUSCAN VILLA BIRD FEEDER,C,Slow Moving,2.2857142857142856,68.0,84.0,76.0,129.0,1
22344,PARTY PIZZA DISH PINK RETROSPOT,C,Normal,8.61111111111111,443.7,504.0,227.0,251.0,1
37467,PIG MUG IN TWO COLOUR DESIGNS,C,Normal,8.833333333333334,330.2,392.0,647.0,254.0,0
77079,DOLPHIN WINDMILL,C,Normal,5.636363636363637,240.5,280.0,336.0,203.0,0
82011A,"BATHROOM SCALES, TROPICAL BEACH",C,Slow Moving,1.5217391304347827,31.3,42.0,19.0,105.0,1
90013C,GREEN VINTAGE EARRINGS ,C,Normal,3.5,31.5,56.0,42.0,160.0,1
90003D,CRYSTAL PAIR HEART HAIR SLIDES,C,Slow Moving,2.3333333333333335,67.7,84.0,25.0,131.0,1
48179,DOOR MAT SWEET HOME,C,Normal,5.6,268.8,308.0,508.0,202.0,0
84527,FLAMES SUNGLASSES PINK LENSES,C,Normal,3.9444444444444446,308.4,336.0,554.0,170.0,0
84555A,YELLOW VW BEETLE CERAMIC MONEY BOX,C,Normal,3.066666666666667,146.5,168.0,151.0,150.0,1
84925E,FLOWERS WALL THERMOMETER,C,Normal,25.0,833.0,1008.0,907.0,427.0,1
20899,VINTAGE NOTEBOOK RED ROSE,C,Normal,4.0,140.0,168.0,176.0,171.0,0
17011D,ORIGAMI ROSE INCENSE+FLOWER,C,Fast Moving,103.5,1963.5,2688.0,3629.0,869.0,0
22241,"GARLAND , WOODEN  "" HAPPY EASTER""",C,Normal,11.444444444444445,255.9,336.0,252.0,289.0,1
20821,GOLDIE LOOKING MIRROR,C,Normal,2.6,65.8,84.0,38.0,138.0,1
84874B,BLUE TRAVEL FIRST AID KIT,C,Normal,2.888888888888889,119.8,140.0,147.0,145.0,0
37330,BIG POLKADOT MUG,C,Normal,19.5,535.5,672.0,806.0,377.0,0
16119,FUNKY GIRL ADDRESS BOOK,C,Fast Moving,45.166666666666664,1727.8,2044.0,1533.0,574.0,1
90175B,PINK GLASS CHUNKY CHARM BRACELET,C,Slow Moving,2.5,66.5,84.0,50.0,135.0,1
72812,LARGE ZINC GLASS CANDLEHOLDER,C,Normal,5.5,129.5,168.0,277.0,200.0,0
22848,"BREAD BIN, DINER STYLE, PINK",C,Normal,2.6666666666666665,37.3,56.0,84.0,140.0,0
90013D,PURPLE VINTAGE EARRINGS,C,Normal,4.25,138.2,168.0,126.0,176.0,1
84782B,BLACK 3 TIER GLASS PLATE STAND,C,Slow Moving,1.6666666666666667,44.3,56.0,17.0,110.0,1
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,C,Slow Moving,1.6666666666666667,30.3,42.0,44.0,110.0,0
85018C,S/6 PAPER BOXES CURIOUS IMAGES ,C,Normal,9.0,357.0,420.0,189.0,256.0,1
46137D,GREEN CHENILLE SHAGGY RUG,C,Normal,14.333333333333334,319.7,420.0,441.0,323.0,0
85179C,PINK BITTY LIGHT CHAIN,C,Normal,8.555555555555555,276.1,336.0,202.0,250.0,1
23303,SET 4 PICNIC CUTLERY FONDANT,C,Normal,10.833333333333334,260.2,336.0,504.0,281.0,0
23020,GLASS SONGBIRD STORAGE JAR,C,Normal,3.6666666666666665,86.3,112.0,134.0,164.0,0
82607E,GLASS BONBON JAR. D'AMANDES,C,Normal,4.809523809523809,218.3,252.0,340.0,187.0,0
47593B,SCOTTIES DESIGN BABY BIB,C,Normal,5.9411764705882355,126.4,168.0,151.0,208.0,1
84255B,ORANGE COCKTAIL GLASS LAMP,C,Normal,4.615384615384615,205.7,238.0,286.0,184.0,0
22882,NUMBER TILE VINTAGE FONT 3,C,Normal,3.9565217391304346,364.3,392.0,470.0,170.0,0
23065,LARGE JEWELLERY STAND,C,Normal,3.3333333333333335,60.7,84.0,38.0,156.0,1
84709A,SILVER OVAL JEWELLED MIRROR,C,Slow Moving,1.9090909090909092,42.6,56.0,76.0,118.0,0
84622,PINK GINGHAM ROSE CUSHION COVER,C,Normal,3.5,87.5,112.0,50.0,160.0,1
35816P,"ACRYLIC JEWEL ANGEL,PINK",C,Fast Moving,41.714285714285715,1808.0,2100.0,1890.0,552.0,1
10080,GROOVY CACTUS INFLATABLE,C,Normal,12.12,587.2,672.0,605.0,297.0,1
84661C,PINK SQUARE TABLE CLOCK,C,Normal,13.7,590.1,686.0,514.0,316.0,1
71496A,A4 WALL TIDY BLUE OFFICE,C,Normal,28.5,1144.5,1344.0,1210.0,456.0,1
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,C,Normal,9.272727272727273,607.1,672.0,605.0,260.0,1
84927A,WAKE UP COCKEREL TILE HOOK,C,Normal,8.72,947.0,1008.0,1210.0,252.0,0
90162C,ANT SILVER FUSCHIA BOUDICCA RING,C,Normal,2.625,65.6,84.0,50.0,138.0,1
22359,"GLASS JAR, KINGS CHOICE SOAP",C,Normal,5.25,131.2,168.0,252.0,196.0,0
85185B,PINK HORSE SOCK PUPPET KIT,C,Normal,3.230769230769231,61.4,84.0,101.0,154.0,0
35015,JACOBS LADDER SMALL,C,Fast Moving,62.54545454545455,1746.2,2184.0,3604.0,676.0,0
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,C,Normal,2.75,64.8,84.0,76.0,142.0,1
20816,GOLD FLOWER CUSHION COVER ,C,Normal,4.0,84.0,112.0,134.0,171.0,0
22850,BREAD BIN DINER STYLE BLACK,C,Normal,8.0,56.0,112.0,151.0,242.0,0
84228,HEN HOUSE W CHICK STANDING,C,Normal,15.4,1572.2,1680.0,2016.0,335.0,0
84559D,3D SHEET OF SEA WORLD STICKERS,C,Normal,5.178571428571429,215.8,252.0,76.0,194.0,1
21087,SET/6 POSIES PAPER CUPS,C,Normal,11.0,301.0,378.0,284.0,283.0,1
23454,SET OF 3 MINI HANGING PORTRAITS,C,Normal,16.0,224.0,336.0,151.0,342.0,1
23457,LARGE PARLOUR FRAME,C,Normal,13.5,241.5,336.0,554.0,314.0,0
22869,"NUMBER TILE COTTAGE GARDEN, 1",C,Normal,10.5,598.5,672.0,1109.0,277.0,0
22832,SWEETHEART WIRE WALL TIDY,C,Normal,4.0,84.0,112.0,118.0,171.0,0
84367,LA STREGA CANVAS PICTURE ,C,Normal,10.428571428571429,95.0,168.0,176.0,276.0,0
79308B,MOSAIC CANDLE DISH BLUE PURPLE,C,Fast Moving,72.0,504.0,1008.0,302.0,725.0,1
16168S,FUNKY MONKEY GIFT BAG SMALL,C,Fast Moving,212.33333333333334,7585.7,9072.0,12247.0,1245.0,0
79532,MOSAIC GLASS BALL CANDLEHOLDER,C,Normal,5.705882352941177,324.1,364.0,109.0,204.0,1
22535,MAGIC SLATE BUNNIES AT HOME ,C,Fast Moving,48.0,336.0,672.0,1008.0,592.0,0
22536,MAGIC SLATE FIDO,C,Fast Moving,48.0,336.0,672.0,806.0,592.0,0
22534,MAGIC SLATE SPACEBOY ,C,Fast Moving,48.0,336.0,672.0,302.0,592.0,1
23438,GIFT BAG LARGE SPOT ,C,Normal,16.0,224.0,336.0,101.0,342.0,1
85166A,WHITE METAL BAROQUE PHOTO FRAME,C,Normal,9.0,357.0,420.0,189.0,256.0,1
84509F,NEW ENGLAND PLACEMATS,C,Normal,3.5555555555555554,171.1,196.0,88.0,161.0,1
35911B,PINK/FLOWER RABBIT EGG WARMER ,C,Normal,4.75,134.8,168.0,50.0,186.0,1
23463,VINTAGE ZINC WATERING CAN,C,Slow Moving,1.7142857142857142,16.0,28.0,29.0,112.0,0
90151,SILVER/NATURAL SHELL NECKLACE,C,Slow Moving,2.0,42.0,56.0,92.0,121.0,0
84656,WHITE ROSE C/COVER,C,Slow Moving,1.6666666666666667,44.3,56.0,84.0,110.0,0
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,C,Normal,10.166666666666666,96.8,168.0,126.0,272.0,1
23280,FOLDING MIRROR HOT PINK ,C,Normal,31.2,1125.6,1344.0,1210.0,477.0,1
22972,CHILDRENS SPACEBOY MUG,C,Normal,18.0,378.0,504.0,302.0,362.0,1
21228,"POCKET MIRROR ""GLAMOROUS""",C,Normal,3.5185185185185186,185.4,210.0,220.0,160.0,0
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,C,Slow Moving,1.1666666666666667,19.8,28.0,29.0,92.0,0
35933,PINK STOCKING CHRISTMAS DECORATION,C,Normal,14.857142857142858,568.0,672.0,605.0,329.0,1
44242B,PINK FEATHERS CURTAIN,C,Normal,13.25,467.2,560.0,252.0,311.0,1
90214C,"LETTER ""C"" BLING KEY RING",C,Normal,3.4545454545454546,157.8,182.0,191.0,159.0,0
35824C,"HANGING FLOWERS+MIRROR,CLEAR",C,Normal,29.375,1222.4,1428.0,2142.0,463.0,0
23244,STORAGE TIN VINTAGE LEAF,C,Normal,8.571428571428571,192.0,252.0,227.0,250.0,1
22877,NUMBER TILE COTTAGE GARDEN 9,C,Normal,3.75,85.8,112.0,168.0,165.0,0
47593A,CAROUSEL PONIES BABY BIB,C,Normal,4.2592592592592595,306.2,336.0,302.0,176.0,1
84858A,NATURAL RIVIERA HANDBAG,C,Normal,7.428571428571429,522.0,574.0,430.0,233.0,1
72038P,PRICE'S CANDLE PEACH,C,Fast Moving,116.66666666666667,1983.3,2800.0,840.0,923.0,1
16206B,RED PURSE WITH PINK HEART,C,Normal,6.4,291.2,336.0,353.0,216.0,0
90144,SILVER DROP EARRINGS WITH FLOWER,C,Normal,2.8181818181818183,36.3,56.0,34.0,143.0,1
84751B,BLACK MEDIUM GLASS CAKE STAND,C,Slow Moving,2.111111111111111,69.2,84.0,139.0,124.0,0
90030C,BROWN KUKUI COCONUT SEED NECKLACE,C,Normal,9.0,273.0,336.0,252.0,256.0,1
23209,LUNCH BAG VINTAGE DOILEY ,C,Normal,35.0,595.0,840.0,882.0,505.0,0
22878,NUMBER TILE COTTAGE GARDEN No,C,Normal,4.230769230769231,110.4,140.0,231.0,176.0,0
20848,ZINC HEART LATTICE CHARGER SMALL,C,Normal,3.25,145.2,168.0,101.0,154.0,1
22872,NUMBER TILE COTTAGE GARDEN 4,C,Normal,3.6875,86.2,112.0,168.0,164.0,0
23185,FRENCH STYLE STORAGE JAR JAM,C,Normal,11.321428571428571,424.8,504.0,756.0,287.0,0
90214S,"LETTER ""S"" BLING KEY RING",C,Normal,3.7,156.1,182.0,191.0,164.0,0
90065A,WHITE VINTAGE CRYSTAL BRACELET,C,Slow Moving,2.4285714285714284,67.0,84.0,25.0,133.0,1
22885,NUMBER TILE VINTAGE FONT 6 ,C,Normal,5.666666666666667,352.3,392.0,529.0,203.0,0
23535,WALL ART BICYCLE SAFTEY ,C,Normal,10.5,192.5,266.0,239.0,277.0,1
46776D,WOVEN SUNSET CUSHION COVER ,C,Normal,3.2857142857142856,61.0,84.0,113.0,155.0,0
22877,"NUMBER TILE COTTAGE GARDEN, 9",C,Normal,14.5,570.5,672.0,1109.0,325.0,0
22874,NUMBER TILE COTTAGE GARDEN 6,C,Normal,3.8666666666666667,84.9,112.0,168.0,168.0,0
85190,PINK FLOWER HANGING HEART ,C,Normal,12.090909090909092,251.4,336.0,403.0,297.0,0
82607C,GLASS BONBON JAR. SUPERFINES,C,Normal,5.294117647058823,214.9,252.0,378.0,197.0,0
84462,3 PINK HEN+CHICKS IN BASKET,C,Normal,8.25,782.2,840.0,1134.0,245.0,0
44236,PINK/PURPLE CIRCLE CURTAIN,C,Normal,5.333333333333333,298.7,336.0,403.0,197.0,0
90214K,"LETTER ""K"" BLING KEY RING",C,Normal,2.658536585365854,163.4,182.0,191.0,139.0,0
20896,VINTAGE NOTEBOOK PINK FLOWER,C,Normal,2.923076923076923,147.5,168.0,252.0,146.0,0
71510,SQUARE METAL CANDLEHOLDER BASE,C,Normal,11.0625,930.6,1008.0,302.0,284.0,1
